"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"2510","bio16","0.00974383210000001","0.00526725","0.0163145","0.004025914320728","-0.324129979265017","-0.221210223285366","-0.615867025554993","-0.182877170528808","Ovaskainen 2016 NS","Kingbird"
"2511","bio18","-0.015093526281","-0.029027","-0.0050584","0.000107473532233023","0.173965339406537","0.118500350782974","0.338694960823964","0.0980173145191638","Ovaskainen 2016 NS","Kingbird"
"2512","intercept","-1.8940268621975","-7.70625","3.5624","0.00686808783337811","1.66491537557836","1.10976546367153","3.23302734027373","0.942402267464717","Ovaskainen 2016 NS","Great"
"2513","bio2","0.01319193312975","-0.0159705","0.0423005","0.000503971131869766","-0.310095077353947","-0.207193075627178","-0.588186308945748","-0.174747323783492","Ovaskainen 2016 NS","Great"
"2514","bio3","-0.025020742297","-0.138235","0.088167","0.000296774633189845","-0.169514038895083","-0.113148551601711","-0.328200278950385","-0.0953903177411927","Ovaskainen 2016 NS","Great"
"2515","bio5","-0.001317370266","-0.020168","0.017538","3.44316033013749e-05","0.197399579561216","0.135490250109413","0.367360055912113","0.110940484232734","Ovaskainen 2016 NS","Great"
"2516","bio8","-0.00823101652672501","-0.015754","-0.0022621","0.0063537155273967","0.0750192824730256","0.0512885360427226","0.145535589066543","0.0422832333221588","Ovaskainen 2016 NS","Great"
"2517","bio9","0.00389594295409501","-0.0023168","0.010531","0.000207171241738681","0.899809324605269","0.607907425265188","1.69331332161183","0.505270532140124","Ovaskainen 2016 NS","Great"
"2518","bio15","0.02190724849675","-0.0162235","0.0561325","0.000682850143450537","2.96563283600825","2.05018654078336","5.56931440808598","1.6724357801658","Ovaskainen 2016 NS","Great"
"2519","bio16","-0.00893737759850001","-0.0189465","-0.0014759","8.84306298996457e-05","-0.205962259027765","-0.142101847859697","-0.38956273068527","-0.116833940759783","Ovaskainen 2016 NS","Great"
