intercept,climate,blwood,conwood,chalk_limestone
1,0.594120373,0.0943,0.0076375,0.85
1,0.632974654,0.1162813,0.01083125,0.55
1,0.683703683,0.08533125,0.0164,0.32
1,0.785800238,0.07670625,0.006975,0.07
1,0.907715167,0.1083562,0.0138,0.04
1,0.747690868,0.1181563,0.01548125,0
1,0.679979131,0.1143937,0.01734375,0
1,0.754125893,0.05456875,0.00336875,0
1,0.743740965,0.0386125,0.00526875,0
1,0.709174614,0.02855625,0.004825,0
1,0.573607166,0.01885,0.0017625,0
1,0.200619845,0.04510625,0.0092125,0
1,-0.102308332,0.07645625,0.00696875,0.19
1,-0.300592235,0.11075,0.02036875,0.59
1,-0.363721834,0.06630625,0.02886875,0.26
1,-0.482876213,0.126,0.0627125,0
1,-0.037444782,0.1761813,0.0154,0
1,0.377345162,0.1439563,0.0086125,0
1,0.507441588,0.09795,0.006725,0
1,0.599278409,0.145925,0.00996875,0
1,-0.093626056,0.06850625,0.0429,0
1,-0.123034371,0.1087687,0.03348125,0
1,-0.045732694,0.1249938,0.0267875,0
1,0.205978193,0.07304375,0.0036125,0
1,0.196720019,0.05205625,0.005975,0
1,0.095149284,0.03994375,0.0026875,0.01
1,0.151656065,0.05248125,0.005825,0
1,0.004295244,0.1091438,0.0322875,0
1,0.044645605,0.1051625,0.01939375,0
1,0.422866079,0.02346875,0.00241875,0
1,0.138980067,0.071925,0.019775,0
1,0.083606301,0.06333125,0.00895,0
1,0.055931938,0.04309375,0.0051,0
1,-0.037154747,0.033925,0.00943125,0
1,-0.157112461,0.03248125,0.0082875,0
1,0.182378928,0.000225,0.00040625,0.01
1,1.415187,0.1339625,0.03194375,0
1,1.40811974,0.3081562,0.1129125,0
1,1.407011764,0.162475,0.0534375,0
1,-1.440161302,0,0,0
1,-1.488887211,0,0,0
1,-1.413932941,0,0,0
1,-1.541606842,0,0,0
1,-1.736078557,0,0,0
1,-1.466239429,0,0,0
1,-1.481450626,0,0,0
1,-1.634213613,0,0,0
1,-1.568210788,0,0,0
1,1.069260586,0.1951937,0.0288375,0.04
1,0.927176736,0.1239188,0.0164,0.97
1,0.549237951,0.1625687,0.034675,0.73
1,0.694983757,0.1676438,0.0251,0.67
1,0.5035981,0.1054688,0.02155,0.39
1,0.64668351,0.0532625,0.00588125,0.76
1,0.982368969,0.06498125,0.0122,0.17
1,1.003633347,0.05844375,0.0040625,0.12
1,0.700072935,0.162125,0.02103125,0.57
1,0.471836118,0.1296437,0.01091875,0.42
1,0.494289849,0.1091375,0.00945,0.38
1,0.598214251,0.09175625,0.01691875,0.04
1,0.759715852,0.1123625,0.01545,0.07
1,0.831339934,0.08193125,0.01185625,0.01
1,0.867108156,0.132525,0.0174375,0
1,0.761468582,0.076175,0.00405625,0
1,0.704786528,0.07740625,0.0071125,0
1,0.525951674,0.04768125,0.002425,0
1,0.736229262,0.0639,0.0198625,0
1,0.789806479,0.01655625,0.00123125,0
1,0.442534219,0.0535375,0.0039,0
1,0.291699236,0.1043,0.01584375,0.02
1,0.15027266,0.0983125,0.0374125,0.19
1,0.327580134,0.1091438,0.00731875,0
1,0.495585617,0.1509875,0.006925,0
1,0.52026156,0.2301813,0.0256,0
1,0.505407168,0.159925,0.005975,0
1,0.629969973,0.1248188,0.0115,0
1,0.700930521,0.1077938,0.01249375,0
1,0.524962633,0.08819375,0.005325,0
1,0.360719261,0.11225,0.01259375,0
1,0.336375086,0.1019687,0.0080625,0
1,0.423723665,0.061325,0.00540625,0
1,0.358847595,0.0497625,0.00325625,0
1,0.372644089,0.04051875,0.00390625,0
1,0.331235829,0.03045625,0.0007125,0
1,0.299523926,0.04506875,0.00526875,0
1,0.057415499,0.03558125,0.00430625,0
1,-0.093250471,0.05355,0.009275,0
1,0.087105503,0.03235625,0.00946875,0
1,0.388387365,0.05826875,0.0059125,0
1,0.541838925,0.0226125,0.000625,0
1,0.371122969,0.0174625,0.00130625,0
1,0.370997774,0.00608125,0,0
1,1.466892551,0.03380625,0.00423125,0.06
1,1.642804101,0.08855,0.027175,0
1,1.477709402,0.09806875,0.0255,0
1,-1.659202543,0,0,0
1,-1.706188241,0,0,0.06
1,-1.791846687,0,0,0
1,-1.754930843,0,0,0
1,1.143482466,0.1600187,0.01219375,0.02
1,-1.818337957,0,0,0
1,1.009936917,0.06791875,0.00039375,0.78
1,0.623854195,0.116675,0.01113125,0.75
1,0.902363079,0.1966,0.03561875,0.64
1,0.684498672,0.113475,0.01424375,0.37
1,0.690633229,0.0861,0.01111875,0.85
1,1.112233784,0.06171875,0.002175,0.19
1,1.066631491,0.1399687,0.00960625,0.18
1,0.992522287,0.1297625,0.0159375,0.07
1,0.660874368,0.1054625,0.00925625,0.51
1,0.675490889,0.0835875,0.00544375,0.22
1,0.684886777,0.066325,0.00885625,0
1,0.613976306,0.06255625,0.00506875,0
1,0.823202256,0.062775,0.00638125,0.08
1,0.784585846,0.0832875,0.006125,0.03
1,0.674151302,0.06876875,0.0060125,0
1,0.656304749,0.06564375,0.00471875,0
1,0.385182372,0.09068125,0.007225,0
1,0.807264928,0.04601875,0.0024875,0.02
1,0.881273975,0.0345125,0.00833125,0
1,0.721512585,0.0538125,0.0121125,0
1,0.461632723,0.0484125,0.00521875,0
1,0.392819269,0.05063125,0.00179375,0
1,0.516637163,0.1079,0.00309375,0
1,0.725575164,0.1048563,0.004475,0
1,0.703271668,0.1333875,0.00971875,0
1,0.770426287,0.1020125,0.003625,0
1,0.661262473,0.0642375,0.0010625,0
1,0.662946346,0.09101875,0.01054375,0
1,0.493332107,0.114225,0.003825,0.01
1,0.535128471,0.1123812,0.00548125,0.02
1,0.555234794,0.05625625,0.00171875,0.01
1,0.534515015,0.04705,0.0068375,0
1,0.356669202,0.04008125,0.0109,0
1,0.482252346,0.06094375,0.014275,0
1,0.552630737,0.0654125,0.0058875,0
1,0.422158727,0.0607625,0.01950625,0
1,0.125214873,0.06905625,0.0078375,0
1,1.366254519,0.07870625,0.00401875,0.15
1,1.604625873,0.0777875,0.0214,0.06
1,1.654603733,0.0643,0.00528125,0
1,1.26552259,0.1745563,0.0157625,0
1,-1.496010809,0,0,0
1,-1.513613231,0,0,0
1,-1.427353849,0,0,0.02
1,-1.827840261,0,0,0
1,-1.885584386,0,0,0
1,0.885029826,0.1150313,0.00128125,0.29
1,1.017047995,0.08295,0.00456875,0.67
1,0.788354217,0.1393688,0.00655625,0.9
1,0.88265738,0.1188562,0.0091125,0.78
1,0.964447299,0.1953437,0.01714375,0.22
1,0.839546468,0.1809562,0.03243125,0.13
1,1.071125993,0.05185,0.01176875,0.16
1,1.209673083,0.1090812,0.01203125,0.17
1,1.136264971,0.1135125,0.00453125,0.11
1,0.784254079,0.07068125,0.00984375,0.36
1,0.668085602,0.09096875,0.00643125,0.13
1,0.552887387,0.07073125,0.00698125,0.08
1,0.714752053,0.0550125,0.00548125,0
1,0.548455482,0.06145,0.0061375,0
1,0.823465166,0.0580875,0.0024375,0
1,0.754150932,0.04545625,0.0084125,0
1,0.663503464,0.09051875,0.014625,0
1,0.837405633,0.04411875,0.0042625,0
1,1.040703598,0.04998125,0.00465,0
1,0.765637577,0.0495125,0.00298125,0
1,0.46195823,0.1099125,0.09046875,0
1,0.550652655,0.07193125,0.05495625,0
1,0.578840319,0.1603625,0.04148125,0
1,0.554345909,0.1246437,0.00171875,0
1,0.708849107,0.0792,0.00119375,0.18
1,0.704799048,0.06400625,0.01006875,0.14
1,0.678589466,0.0511375,0.01299375,0.19
1,0.654113836,0.053125,0.00429375,0.14
1,0.645807145,0.0405375,0.01300625,0
1,0.522346057,0.0296875,0.00726875,0
1,0.184945426,0.087675,0.031575,0
1,-0.484303436,0.163925,0.1634375,0.11
1,-0.301944342,0.06885,0.05204375,0.24
1,0.096163364,0.08061875,0.0635125,0
1,0.310753921,0.08514375,0.03175625,0
1,0.681990598,0.01121875,0.00365625,0
1,0.499848508,0.0007,6.25E-06,0
1,1.386054114,0.1021562,0.00293125,0.11
1,1.614109398,0.07765625,0.00885625,0.09
1,1.57417218,0.05378125,0.00621875,0
1,1.11485036,0.1275313,0.0221125,0.25
1,-2.146549272,0,0,0
1,-2.003188433,0,0,0
1,-2.005617217,0,0,0
1,0.691453256,0.1357125,0.02163125,0.73
1,0.769305792,0.1376437,0.0184375,0.9
1,1.085366928,0.1332375,0.01133125,0.91
1,1.08027775,0.1508562,0.01506875,0.07
1,0.661212395,0.1794938,0.0219,0.52
1,0.852166128,0.022325,0.00901875,0.24
1,0.905768385,0.1212313,0.01210625,0.07
1,0.860166091,0.1313188,0.00454375,0.27
1,0.637907338,0.1227063,0.0325,0.44
1,0.570245679,0.1151875,0.0243125,0.18
1,0.623703961,0.0739625,0.00635625,0
1,0.639779004,0.0757875,0.01105,0.08
1,0.438189952,0.07429375,0.010325,0.04
1,0.538345983,0.06684375,0.0115,0
1,0.696936799,0.05430625,0.00554375,0
1,0.761287049,0.03803125,0.00443125,0
1,0.775308894,0.01825625,0.0014,0
1,0.628843217,0.03435625,0.0029375,0
1,0.980178056,0.04291875,0.007825,0
1,0.88266364,0.0248625,0.0011875,0
1,0.585143889,0.04245,0.017875,0
1,0.599384824,0.112225,0.1229688,0
1,0.649588035,0.1370063,0.1370875,0
1,0.722783315,0.067125,0.02699375,0.2
1,0.799959797,0.07213125,0.00831875,0.08
1,0.756272988,0.03358125,0.00718125,0
1,0.703340525,0.047175,0.00421875,0
1,0.660267172,0.0448,0.0055,0
1,0.62827358,0.05475,0.02355625,0
1,0.578483513,0.059875,0.0207375,0
1,0.378603373,0.04905,0.006925,0
1,0.173803067,0.1111687,0.0517,0
1,-0.003210199,0.119625,0.03010625,0.23
1,-0.467151716,0.07271875,0.0414625,0.29
1,-0.58539843,0.04206875,0.03430625,0
1,-0.04885005,0.04958125,0.04205625,0
1,0.686201325,0.0090375,0.00649375,0
1,1.615711894,0.028175,0.00091875,0.1
1,1.73907074,0.012925,0.0005,0.05
1,1.544350722,0.05640625,0.00358125,0
1,0.917342666,0.2181875,0.0364875,0.32
1,0.915821546,0.1540812,0.0301,0.65
1,0.879834232,0.1078938,0.00908125,0.5
1,1.16355123,0.2046125,0.04174375,0.51
1,1.219882738,0.1684875,0.0504125,0
1,1.193422767,0.1024312,0.0091625,0.02
1,0.837962751,0.2439,0.029825,0.35
1,0.657331348,0.1694312,0.01186875,0.51
1,1.011163828,0.109275,0.00563125,0.24
1,0.748122791,0.1279438,0.0119125,0
1,0.779484148,0.1243625,0.00986875,0
1,0.782645323,0.1398312,0.0147375,0.02
1,0.808986359,0.07006875,0.01383125,0.01
1,0.563140861,0.07414375,0.010375,0
1,0.613463007,0.06450625,0.0158,0
1,0.375786484,0.06983125,0.0049875,0
1,0.59393884,0.02494375,0.0007625,0
1,0.581663467,0.0246125,0.00200625,0
1,0.868203613,0.0308375,0.0044125,0.01
1,0.801487177,0.01518125,0.0028125,0
1,0.78449821,0.0361125,0.00469375,0
1,0.642727347,0.028975,0.004825,0
1,0.669888411,0.02125,0.003925,0
1,0.745299643,0.0235,0.0003375,0
1,0.774488866,0.026075,0.00124375,0
1,0.743409198,0.0483625,0.00134375,0
1,0.734426454,0.07093125,0.003125,0
1,0.69843914,0.02421875,0.00118125,0
1,0.622351854,0.02235625,0.0067125,0
1,0.55633651,0.05916875,0.024625,0
1,0.436825326,0.06446875,0.0110125,0
1,0.204162865,0.0551625,0.00671875,0.15
1,0.050485954,0.07450625,0.0057,0.04
1,-0.629711215,0.0555875,0.1838313,0.15
1,-0.421956307,0.054775,0.03283125,0
1,-0.009664003,0.07935,0.0195,0
1,1.402223053,0.0507,0.00494375,0
1,0.81780009,0.2207313,0.05026875,0.54
1,1.144020804,0.2150063,0.09458125,0.43
1,0.87433817,0.3113875,0.1274938,0
1,1.022675512,0.2047187,0.1464563,0.08
1,1.187044079,0.1389812,0.1094375,0.2
1,1.178812506,0.098025,0.1791875,0
1,1.25667756,0.1162813,0.00930625,0
1,1.108321439,0.189125,0.011475,0.5
1,0.852103531,0.1882313,0.0080375,0.65
1,0.825468286,0.1873562,0.0267125,0.59
1,0.967364344,0.0228375,0.00226875,0.18
1,0.767052281,0.05708125,0.00285,0.01
1,0.893223842,0.0648625,0.00745625,0
1,0.881637041,0.09801875,0.01293125,0.05
1,0.794883138,0.1899875,0.0431625,0.04
1,0.91572765,0.068675,0.01381875,0.02
1,0.751578174,0.066575,0.00511875,0
1,0.507191198,0.09359375,0.01020625,0
1,0.594283127,0.05029375,0.00233125,0.06
1,0.478239845,0.04369375,0.00470625,0.05
1,0.762701753,0.0562375,0.00431875,0.1
1,0.844723283,0.01531875,0.00070625,0.08
1,0.842738942,0.02921875,0.03981875,0.02
1,0.807027057,0.0373625,0.00889375,0
1,0.783102285,0.0221375,0.00693125,0
1,0.749324663,0.0302,0.00488125,0
1,0.740235504,0.05545625,0.0515375,0.01
1,0.688248263,0.04385625,0.004325,0
1,0.605137537,0.04874375,0.016075,0
1,0.396368549,0.06814375,0.0065625,0
1,-0.151128138,0.07365,0.0064125,0.22
1,-0.012399515,0.0696125,0.00499375,0.55
1,0.320669368,0.05475,0.0094875,0.27
1,-0.020255503,0.0877625,0.13675,0.02
1,-0.582913309,0.06113125,0.221375,0.25
1,-0.063954832,0.09936875,0.0797875,0
1,0.292312692,0.0480125,0.0127125,0
1,0.912779307,0.3070563,0.05745,0.52
1,1.140859629,0.2302438,0.0279875,0.18
1,1.010481515,0.3812312,0.07425,0
1,1.254874752,0.2274937,0.1581312,0
1,1.331350142,0.164775,0.03518125,0
1,1.220746584,0.2129812,0.03239375,0.11
1,0.631240702,0.1534437,0.00881875,0.35
1,0.727434311,0.13855,0.0056875,0.38
1,0.873248973,0.0361125,0.01550625,0.04
1,0.782801817,0.0896375,0.06036875,0
1,0.90740218,0.04341875,0.00318125,0
1,0.914081335,0.09441875,0.007125,0.08
1,0.86726465,0.07776875,0.00665625,0.08
1,0.898075149,0.0492375,0.00706875,0.04
1,0.807890903,0.15595,0.04440625,0.13
1,0.814138135,0.1643813,0.0398875,0.03
1,0.772817512,0.1202812,0.00665625,0.19
1,0.653901004,0.1096875,0.038,0.21
1,0.596655573,0.1333125,0.01606875,0.2
1,0.662170137,0.11615,0.01235,0.46
1,0.734983572,0.0270125,0.00225625,0.03
1,0.785624965,0.02008125,0.00741875,0.02
1,0.81074535,0.03851875,0.00771875,0.01
1,0.750445159,0.0492875,0.0067,0
1,0.673738158,0.02346875,0.0003875,0
1,0.684930595,0.016775,0.00045625,0.09
1,0.723753577,0.08630625,0.02559375,0.04
1,0.71408226,0.0579375,0.01825625,0.01
1,0.750345003,0.034025,0.00155625,0.07
1,0.414196322,0.03945625,0.0016375,0.16
1,0.41072216,0.03193125,0.00121875,0.59
1,0.266002954,0.0241,0.00125625,0.8
1,-0.089212931,0.037475,0.001825,0.99
1,0.202460212,0.03384375,0.00515625,0.72
1,-0.204711615,0.1153438,0.247575,0.07
1,0.162247565,0.0399625,0.0078125,0
1,-0.136793306,0,0,0
1,1.368126184,0.1177375,0.010625,0
1,1.123776766,0.1232938,0.0106625,0.51
1,1.244790291,0.2117,0.0124875,0.02
1,1.137905026,0.2451063,0.0205,0.01
1,0.977467584,0.2752813,0.1103563,0
1,1.52622874,0.1854375,0.07158125,0
1,1.707536196,0.07123125,0.0041125,0
1,1.429283961,0.1653687,0.01200625,0.01
1,1.070024276,0.1837812,0.008525,0.25
1,0.827997226,0.09934375,0.00939375,0.45
1,0.730382654,0.0968,0.01679375,0.34
1,0.846444715,0.05560625,0.00185,0.63
1,0.974688254,0.0785375,0.02924375,0.1
1,1.075852105,0.03498125,0.00308125,0
1,1.057967994,0.03211875,0.003,0
1,0.927295672,0.04920625,0.0035,0.01
1,0.861618354,0.01890625,0.00113125,0.15
1,0.902507054,0.06868125,0.0067,0.23
1,0.884986008,0.07325,0.00431875,0.77
1,0.826432288,0.083975,0.0114,0.72
1,0.705143334,0.1597375,0.028175,0.51
1,0.834732719,0.02715,0.00144375,0.66
1,0.828016005,0.03833125,0.00269375,0.9
1,0.813161614,0.05924375,0.00158125,0.47
1,0.743196366,0.01873125,0.00011875,0.63
1,0.725136982,0.02950625,0.0087625,0.4
1,0.613938748,0.03010625,0.00710625,0.3
1,0.638126429,0.036625,0.01003125,0.14
1,1.04167386,0.0303625,0.001025,0.4
1,0.878813893,0.0227,0.002775,0.39
1,0.621018527,0.04451875,0.0028375,0.31
1,0.488574695,0.02614375,0.00206875,0.06
1,0.159906418,0.01475,0.0002625,0.7
1,0.146266419,0.0131625,0.00030625,0.95
1,0.38521993,0.0259375,0.007975,0.4
1,0.365989972,0.01511875,0.0057,0.11
1,1.229322444,0.04909375,0.0001125,0.01
1,1.22614249,0.1345375,0.01153125,0.52
1,1.235613495,0.1727125,0.01021875,0
1,1.119614031,0.2305187,0.0102125,0
1,0.927965465,0.2929,0.09235,0
1,1.260771438,0.3230812,0.02338125,0.26
1,1.737858434,0.1546187,0.03226875,0.01
1,1.814070915,0.09474375,0.00399375,0
1,1.683792957,0.0496625,0.0008125,0
1,1.272664967,0.1284,0.00783125,0.04
1,1.025874246,0.1027375,0.01880625,0.26
1,0.840804679,0.0992875,0.016225,0.24
1,1.069310664,0.0404375,0.0019375,0.51
1,1.039213777,0.07956875,0.03473125,0
1,1.110030351,0.03384375,0.006925,0
1,1.006037092,0.0667875,0.00416875,0
1,1.032396907,0.0427625,0.001725,0
1,0.994581745,0.0443,0.00166875,0
1,1.096340273,0.04785,0.001375,0.05
1,1.065561073,0.0646875,0.004275,0.52
1,0.983639699,0.01234375,0.0007625,0.05
1,0.932866851,0.0028,0,0.05
1,0.886144062,0.00998125,0.00245625,0.04
1,0.872848349,0.01888125,0,0.03
1,0.887790377,0.02453125,0.000775,0.09
1,0.852504155,0.04820625,0.00404375,0.16
1,0.733731621,0.088075,0.0205375,0
1,0.586834022,0.03878125,0.03299375,0
1,0.551447644,0.0860125,0.00236875,0.41
1,0.816128736,0.062025,0.00401875,0.53
1,1.052075481,0.0062375,0.00100625,0.07
1,0.918193992,0.02479375,0.00010625,0
1,0.663691256,0.027325,0.0019125,0
1,0.618351873,0.00713125,0.0002,0
1,0.531648048,0.02490625,0.0016,0.06
1,0.321996436,0.0047375,0,0.64
1,0.671691219,0.00020625,0,0.08
1,1.155707761,0.01876875,0.00023125,0
1,1.250762095,0.122975,0.00383125,0.51
1,1.245034422,0.239175,0.02381875,0
1,1.047432831,0.2196125,0.085125,0
1,1.080978842,0.151225,0.00241875,0.02
1,1.038180918,0.210125,0.00579375,0.22
1,1.774352788,0.069725,0.00175,0.43
1,1.921325505,0.08000625,0.0031875,0
1,1.683379813,0.0606875,0.003075,0
1,1.318786819,0.1097563,0.0015,0
1,0.987451888,0.1653,0.02735,0.06
1,0.859001778,0.0936125,0.00606875,0.35
1,0.950087428,0.040475,0.0013375,0.41
1,1.033936806,0.02246875,0.0029,0.23
1,0.96291992,0.07548125,0.00338125,0
1,1.087507763,0.0472625,0.00728125,0
1,1.131689093,0.05093125,0,0
1,1.151307155,0.01948125,0.0004,0
1,1.088647038,0.0086,0,0.13
1,0.999063728,0.010475,0.00019375,0
1,0.961135891,0.00283125,0,0
1,0.894325558,0.00825625,0,0
1,0.90538028,0.04568125,0.002575,0
1,0.72820426,0.1113625,0.0188125,0
1,0.515823395,0.02310625,0.00383125,0
1,0.381382702,0.05488125,0.00460625,0.07
1,0.467097486,0.033525,0.00070625,0.51
1,0.811477741,0.037475,0.0026625,0.66
1,0.853349222,0.01324375,0.00046875,0.03
1,0.803709388,0.00888125,0.00075625,0
1,0.758476421,0.01085,0.00019375,0
1,0.724047785,0.00566875,0.0001625,0
1,0.480818862,0.002725,0,0.11
1,1.330649049,0.0476375,0.00018125,0.12
1,1.280758826,0.1659875,0.00193125,0.68
1,1.318417494,0.2606063,0.013975,0
1,0.964021636,0.351775,0.0474,0
1,0.914031257,0.2539688,0.00528125,0.07
1,1.6266602,0.1326313,0.0072625,0.68
1,2.033982261,0.04530625,0.0023875,0
1,1.924317666,0.0230125,0.00335,0
1,1.602322285,0.08239375,0.00354375,0
1,1.150856453,0.16655,0.02815,0
1,1.050531409,0.1261438,0.01436875,0
1,0.770044442,0.08186875,0.00444375,0.08
1,0.730138524,0.05115,0.00095,0.22
1,1.115557712,0.020875,0.00163125,0.82
1,0.982268813,0.0572125,0,0.05
1,1.112158667,0.02601875,0.0011125,0
1,1.131419923,0.02346875,0.0004375,0
1,1.120709488,0.0111375,0,0
1,1.086869269,0.001725,0.00015625,0
1,0.99976482,0.002975,0,0
1,0.946650825,0.0019,0.0002625,0
1,0.896867017,0.01376875,0,0
1,0.820898667,0.04749375,0.00188125,0
1,0.586683788,0.067375,0.00524375,0
1,0.73528404,0.0148625,0.00025625,0.23
1,0.763951617,0.00276875,0,0
1,0.801067773,0.00018125,0,0
1,1.456664116,0.0707125,0.00425625,0.47
1,1.451625016,0.1151062,0.00844375,0.46
1,1.232320865,0.2241562,0.0428375,0
1,0.974694513,0.316775,0.07415625,0
1,1.027639496,0.2082375,0.00635,0
1,0.655797709,0.2648313,0.02576875,0.05
1,1.302686737,0.1943937,0.0073,0.51
1,1.757520315,0.09715625,0.0080375,0
1,1.857526113,0.0277875,0.0018375,0
1,1.396326367,0.1213937,0.005625,0
1,1.044791216,0.0940375,0.00986875,0
1,1.036828811,0.09293125,0.004375,0
1,0.7675781,0.077125,0.0017125,0.02
1,0.739503113,0.07175,0.0106,0.03
1,1.119006835,0.040825,0.00083125,0.73
1,1.240583738,0.0621625,0.0007,0.58
1,1.235438222,0.025775,0.00168125,0.05
1,1.157698362,0.02021875,0.0002,0
1,1.079914684,0.00639375,0,0
1,1.093304294,0.00486875,0,0
1,1.053836558,0.00425625,0,0
1,0.99346125,0.0021875,0,0
1,0.952027952,0.001525,0,0
1,0.85843214,0.0002125,0,0
1,0.722858432,0.0188625,0.00020625,0
1,0.723263229,0.0097,0.00365625,0
1,0.786219641,0,0,0
1,0.876760694,0,0,0
1,1.299275172,0.1346125,0.03171875,0.02
1,1.05831854,0.3006688,0.0396375,0
1,1.063382679,0.2641438,0.0870625,0
1,1.24734427,0.2117063,0.00716875,0
1,0.88797191,0.2177312,0.02955625,0
1,0.994919772,0.2015812,0.0061625,0.45
1,1.584657265,0.08811875,0.006425,0.23
1,1.586967113,0.059975,0.00133125,0.01
1,1.16053403,0.1049063,0.008925,0
1,1.028346848,0.04976875,0.00226875,0
1,0.954563151,0.079225,0.0005,0
1,0.825330572,0.1184188,0.002675,0
1,0.856572994,0.09286875,0.01165,0
1,0.972553678,0.0663875,0.0080875,0.6
1,1.097661081,0.03365,0.00083125,0.65
1,1.164634167,0.02114375,0,0.03
1,1.125829965,0.010125,0.00010625,0
1,1.110105468,0.01219375,0.000425,0
1,1.126681291,0.00298125,0,0
1,1.093435749,0.00214375,0,0
1,1.080928764,0.00043125,0,0
1,0.726751998,0.0074,0.00055625,0
1,0.862144173,0.00805625,0.0003375,0
1,0.863590176,0.00221875,0,0.01
1,0.872529102,0.00169375,0,0
1,1.252039084,0.1620625,0.02839375,0
1,1.05151419,0.2945687,0.0352875,0
1,1.086161917,0.3052,0.03243125,0
1,1.294862047,0.1455062,0.0206625,0
1,1.076972601,0.2096563,0.0290875,0
1,0.996972971,0.234575,0.00995625,0.25
1,1.512926767,0.04544375,0.004725,0.62
1,1.432201005,0.0548375,0.00175625,0.11
1,1.15347303,0.1105,0.0069,0
1,1.092659539,0.06955625,0.005475,0
1,1.001736642,0.0373625,0.00223125,0
1,0.796279063,0.05449375,0.006675,0
1,0.79659205,0.0582125,0.00355,0.08
1,0.873743493,0.07975,0.0094875,0.42
1,1.196790513,0.06461875,0.004175,0.98
1,1.197510385,0.01169375,0,0.61
1,1.111382457,0.031,0,0.01
1,1.043407811,0.045725,0.01636875,0
1,1.122480998,0.0484,0.0365375,0
1,1.032697375,0.1184562,0.072425,0
1,1.038725516,0.0443125,0.00423125,0
1,1.581458531,0.020175,0.00060625,0
1,1.327012133,0.2459937,0.03875625,0
1,1.108571829,0.2123937,0.06854375,0
1,1.383475096,0.08099375,0.0027125,0
1,1.174311744,0.1293812,0.01215625,0
1,1.27965711,0.1526375,0.00773125,0.18
1,1.529339837,0.06311875,0.0061875,0.34
1,1.522003407,0.0455375,0.00253125,0.02
1,1.362417291,0.05485625,0.00753125,0
1,1.08760166,0.0677125,0.0049875,0
1,0.953436396,0.05773125,0.00578125,0
1,0.87686711,0.0589125,0.00789375,0
1,0.851058152,0.0397625,0.0021,0
1,0.831521466,0.0535,0.00299375,0
1,1.159294599,0.07448125,0.00310625,0.29
1,1.139701575,0.05690625,0.1001812,0.48
1,0.99725466,0.07094375,0.222675,0.51
1,0.998030869,0.081625,0.186425,0.38
1,1.048753639,0.06065,0.088025,0.27
1,0.820704615,0.08808125,0.01078125,0.26
1,0.808329085,0.04396875,0.00150625,0.38
1,1.400714453,0.1156312,0.003125,0
1,1.224108071,0.1316625,0.0287875,0
1,1.30464604,0.087825,0.001225,0.06
1,0.980534862,0.1991875,0.01043125,0.01
1,1.423687743,0.0947375,0.007925,0.19
1,1.572644801,0.00444375,0.00504375,0.13
1,1.515472399,0.02739375,0.00114375,0
1,1.398435903,0.057925,0.00338125,0
1,1.25946315,0.0378625,0.00583125,0
1,1.165541831,0.075725,0.01169375,0
1,1.070024276,0.0636625,0.0107125,0
1,0.956672688,0.0677625,0.00671875,0
1,0.947890256,0.0566,0.01006875,0
1,0.850638749,0.05658125,0.00098125,0
1,1.098869213,0.1003687,0.0206125,0.11
1,1.079532839,0.094725,0.1937938,0.42
1,0.928998324,0.096575,0.4711312,0.86
1,0.8750956,0.05346875,0.03766875,0.8
1,0.809330646,0.04405625,0.0093125,0.64
1,0.801800164,0.0686375,0.010325,0.53
1,0.817643596,0.041275,0.0127125,0.14
1,1.033162683,0.0466375,0.00818125,0.19
1,1.572306774,0.00160625,0.00119375,0
1,1.419255838,0.02625,0.000375,0
1,1.341641174,0.15555,0.015375,0
1,1.181698251,0.150725,0.00858125,0.04
1,0.990531686,0.180225,0.00596875,0.07
1,1.441340243,0.0050875,0.000225,0
1,1.515280434,0.00599375,0.00098125,0
1,1.419068046,0.00838125,0.00231875,0
1,1.36140947,0.0137625,0.00255,0
1,1.282774466,0.02956875,0.00515625,0
1,1.194699756,0.0811375,0.01195625,0
1,1.045504828,0.05454375,0.012175,0
1,0.949148466,0.05886875,0.00109375,0
1,0.851552673,0.0515125,0.00285,0
1,1.031345269,0.08830625,0.016925,0.05
1,1.070656511,0.06650625,0.00899375,0.09
1,0.988584903,0.1345063,0.14625,0.54
1,0.899971854,0.124,0.0886625,0.16
1,0.822995684,0.04795,0.00484375,0.09
1,0.838933013,0.0657125,0.0092875,0.02
1,0.891345916,0.0506625,0.00879375,0
1,-0.220557133,0,0.00009375,0
1,-0.506043555,0,0,0
1,1.579743359,0.00421875,0.00066875,0
1,1.38388824,0.08889375,0.00593125,0
1,1.082525001,0.1264688,0.001475,0.04
1,1.188771771,0.2226625,0.01114375,0.19
1,1.618741614,0.03938125,0.00073125,0.17
1,1.600463138,0.0006125,0,0
1,1.481966034,0.00025,0,0
1,1.440513956,0.0012625,0,0
1,1.376272208,0.02025625,0.00186875,0
1,1.248370869,0.0792875,0.00255625,0
1,1.180427522,0.07309375,0.0027625,0
1,1.015958798,0.06834375,0.005025,0
1,0.947420774,0.0622875,0.001575,0
1,0.984440947,0.03749375,0.0015625,0
1,0.97276025,0.0657625,0.00275,0.02
1,0.961974697,0.05795,0.0065875,0.18
1,0.960747786,0.05945625,0.0027375,0.23
1,0.946218902,0.06040625,0.0079,0
1,0.867089377,0.05449375,0.009275,0
1,0.833280457,0.1149125,0.04091875,0
1,1.03635933,0.03900625,0.0122,0
